imo,fuel_consumption,sea_time,co2_distance,co2_transport,EEDI,verifier_key,ship_key,issue_date_key,expiry_date_key
9757981,4678.6,3997.2,290.51,40.83,14.4,11,1757,20210421,20220630
9757993,4498.4,3673.9,296.44,39.08,14.4,11,1758,20211203,20220630
9758026,2092.0,2674.7,192.92,13.9,6.86,11,1759,20210428,20220630
9758038,3123.45,3525.32,242.57,18.42,7.27,11,1760,20210420,20220630
9758090,701.18,932.3,209.78,12.35,7.32,11,1763,20210415,20220630
9758131,966.3,1094.46,262.71,5.41,4.08,11,1765,20210426,20220630
9758387,1503.53,1741.0,279.9,4.97,3.56,11,1767,20210103,20220630
9758428,1402.85,1134.4,316.67,6.65,3.54,11,1768,20210430,20220630
9758466,1952.24,1818.3,284.32,5.38,3.55,11,1769,20210415,20220630
9759252,895.6,425.51,412.76,,5.96,11,1772,20210422,20220630
9760055,917.0,1103.42,233.29,4.64,3.88,11,1780,20210428,20220630
9760110,952.26,912.9,266.6,6.2,3.93,11,1783,20210415,20220630
9760548,3673.0,3902.29,252.67,9.61,5.15,11,1787,20210428,20220630
9760562,2532.0,2241.8,295.4,14.14,5.23,11,1788,20210225,20220630
9760768,5511.77,1086.5,1111.9,,4.76,11,1789,20211103,20220630
9760782,1814.0,751.5,499.81,,4.76,11,1791,20210413,20220630
9761451,3855.78,4072.18,259.47,19.8,5.84,11,1798,20210421,20220630
9764075,2352.68,2240.7,278.98,7.11,3.5,11,1825,20211003,20220630
9764087,974.79,796.52,332.91,5.59,3.53,11,1826,20210302,20220630
9765550,1473.3,773.0,366.45,15.15,5.91,11,1833,20210419,20220630
9765562,246.4,81.8,599.36,28.44,5.93,11,1834,20210319,20220630
9765847,8376.2,4824.9,347.64,49.24,18.5,11,1837,20210403,20220630
9765859,8986.16,5477.11,356.34,74.98,18.5,11,1838,20210503,20220630
9765861,6085.53,3272.43,367.24,31.73,18.1,11,1839,20210804,20220630
9767235,5289.72,5363.9,251.04,11.87,4.37,11,1856,20210415,20220630
9767546,1396.88,1670.88,210.71,6.6,5.42,11,1863,20210316,20220630
9767778,1335.16,1492.2,248.26,6.14,3.94,11,1868,20210413,20220630
9769271,16379.75,3780.99,874.06,5.61,7.04,11,1875,20210421,20220630
9769283,18039.25,3914.42,902.69,5.79,7.42,11,1876,20210422,20220630
9769697,354.97,503.38,248.91,24.89,4.55,11,1879,20210203,20220630
9770440,2892.06,1321.25,471.46,,5.91,11,1882,20210422,20220630
9770567,2342.8,2048.46,291.23,5.23,3.52,11,1885,20210414,20220630
9770634,1184.36,1282.8,240.54,5.48,3.5,11,1887,20210419,20220630
9771028,2955.9,3095.2,293.44,6.15,3.24,11,1894,20210326,20220630
9771262,985.15,1035.36,273.6,5.86,3.12,11,1896,20210419,20220630
9772010,4201.42,2378.7,434.59,5.33,3.04,11,1902,20211105,20220630
9772034,1521.39,1054.0,360.02,5.84,3.48,11,1904,20211105,20220630
9773143,1506.09,1354.75,264.93,15.97,6.44,11,1915,20210904,20220630
9773179,1025.16,1116.78,224.89,16.21,7.82,11,1916,20210420,20220630
9773210,16168.21,3801.7,861.17,5.65,7.46,11,1917,20210426,20220630
9773222,12980.7,3113.0,825.36,5.73,7.61,11,1918,20210430,20220630
9773832,425.1,571.9,194.17,9.37,4.02,11,1924,20210319,20220630
9774032,829.29,1403.6,177.34,7.17,5.38,11,1928,20210204,20220630
9774264,1872.26,1752.2,278.62,5.77,3.4,11,1929,20210426,20220630
9774276,2891.81,2946.8,291.08,5.54,3.38,11,1930,20210430,20220630
9774288,2057.41,2012.0,280.97,6.4,3.29,11,1931,20210430,20220630
9774329,2532.43,2509.57,266.72,5.61,3.77,11,1932,20210430,20220630
9774331,1311.74,1248.2,266.75,6.49,3.67,11,1933,20210426,20220630
9774707,1658.84,1748.4,214.86,14.84,6.89,11,1940,20210428,20220630
9774862,776.8,675.1,282.67,16.47,3.92,11,1941,20210430,20220630
9775141,2443.55,3047.85,242.88,5.63,3.68,11,1943,20210216,20220630
9776250,3127.26,3379.5,246.65,14.31,4.44,11,1955,20210428,20220630
9777802,1207.45,870.83,280.57,68.13,19.7,11,1977,20210104,20220630
9779226,3828.16,1607.08,606.89,,5.71,11,1997,20210126,20220630
9779795,8063.36,4773.4,483.02,6.68,3.12,11,2004,20210323,20220630
9781035,822.63,1720.9,235.11,4.9,3.53,11,2032,20210415,20220630
9781073,654.42,675.64,236.84,5.53,3.6,11,2033,20210224,20220630
9781085,883.03,976.54,237.3,5.21,3.59,11,2034,20210224,20220630
9781968,997.77,882.3,285.93,8.64,3.79,11,2041,20210526,20220630
9782156,3802.6,3850.7,266.86,7.19,3.56,11,2050,20210426,20220630
9782168,1016.15,1135.78,252.47,6.71,3.6,11,2051,20210331,20220630
9782364,2265.3,2713.88,227.03,5.11,3.73,11,2053,20210430,20220630
9782649,2363.87,2933.7,231.58,6.42,4.27,11,2055,20210426,20220630
9782974,650.74,1328.0,222.65,8.45,5.51,11,2061,20210403,20220630
9782986,1266.42,1910.2,208.25,6.97,5.46,11,2062,20210430,20220630
9783655,747.62,815.03,234.58,8.47,4.66,11,2078,20210426,20220630
9783980,621.5,804.1,191.75,7.43,3.5,11,2082,20211003,20220630
9784776,10507.2,2866.3,749.32,6.2,5.94,11,2099,20211103,20220630
9784788,9505.5,2663.53,707.71,6.26,5.99,11,2100,20211103,20220630
9785603,102.22,1206.4,21.95,0.37,3.54,11,2110,20210413,20220630
9785615,412.87,381.3,276.95,5.25,3.54,11,2111,20210831,20220630
9786815,17302.79,2702.5,1121.24,7.22,7.58,11,2131,20210426,20220630
9786827,26931.64,4073.08,1160.73,7.47,7.55,11,2132,20210430,20220630
9786839,26220.24,3919.3,1155.13,8.78,7.65,11,2133,20210426,20220630
9786841,25617.46,4229.9,1073.33,6.87,7.46,11,2134,20210430,20220630
9788435,3095.9,2871.3,247.13,7.32,4.84,11,2145,20210430,20220630
9788447,1056.58,1053.2,257.43,8.2,4.84,11,2146,20210430,20220630
9788564,1165.08,1065.1,293.21,7.8,4.57,11,2148,20210419,20220630
9788576,1833.14,1815.15,248.89,7.74,4.7,11,2149,20210413,20220630
9788605,3742.0,4168.9,264.06,9.7,4.84,11,2150,20210414,20220630
9788772,760.91,881.8,210.52,683.44,16.6,11,2154,20210430,20220630
9789805,676.49,776.2,225.42,5.95,4.08,11,2171,20211103,20220630
9789946,907.81,863.1,282.92,7.35,3.1,11,2175,20210430,20220630
9790361,2605.79,2491.2,318.35,8.78,4.14,11,2176,20210319,20220630
9790464,1740.93,1777.9,211.02,14.46,6.99,11,2177,20210427,20220630
9790610,1209.6,1519.81,219.23,9.02,5.06,11,2179,20210329,20220630
9790622,1743.3,2247.7,226.18,12.16,5.12,11,2180,20210903,20220630
9790634,562.0,732.4,212.38,7.92,5.2,11,2181,20210426,20220630
9790658,2470.44,2192.0,276.48,10.49,5.55,11,2182,20210420,20220630
9791183,2012.23,2425.56,204.43,15.08,7.34,11,2189,20211203,20220630
9791195,693.7,712.53,246.76,13.8,7.26,11,2190,20210422,20220630
9791913,375.29,380.5,289.88,8.78,4.75,11,2198,20211204,20220630
9791925,566.82,755.6,182.83,7.02,5.49,11,2199,20210204,20220630
9791975,652.23,841.26,254.06,6.59,3.65,11,2202,20210219,20220630
9792008,521.12,620.67,207.34,10.38,6.55,11,2203,20210904,20220630
9792450,1305.85,1489.1,235.66,5.27,3.61,11,2208,20210204,20220630
9793375,449.3,589.2,222.97,10.2,4.18,11,2223,20210329,20220630
9796585,4928.85,4183.3,263.49,25.44,7.65,11,2250,20210428,20220630
9796949,1471.59,1063.5,310.28,6.66,3.84,11,2254,20210507,20220630
9796951,229.98,227.4,289.36,6.84,3.88,11,2255,20210430,20220630
9797682,1154.31,1252.6,278.56,5.57,4.09,11,2267,20210415,20220630
9798337,1054.68,1476.49,232.26,7.61,4.58,11,2275,20210203,20220630
9798648,1581.81,1866.8,209.42,16.86,7.9,11,2283,20210415,20220630
9798832,1157.33,1028.2,304.38,6.99,3.23,11,2284,20210430,20220630
9798856,1231.49,1413.4,254.21,4.63,3.21,11,2285,20210818,20220630
9798935,1387.53,1428.0,259.97,10.43,4.07,11,2286,20211105,20220630
9798959,2147.52,2314.51,226.32,10.2,4.09,11,2288,20211105,20220630
9799642,931.0,976.2,217.08,14.59,7.39,11,2294,20210430,20220630
9799678,723.5,653.51,267.07,11.09,5.14,11,2296,20210426,20220630
9799680,2046.9,1886.1,297.06,14.62,5.09,11,2297,20210426,20220630
9799757,440.6,740.9,163.15,9.94,3.92,11,2298,20210224,20220630
9800049,1286.84,2325.35,169.19,19.03,8.65,11,2305,20210430,20220630
9800398,834.3,1011.4,234.62,5.08,4.1,11,2317,20210604,20220630
9800427,2138.66,2369.6,264.44,6.46,4.06,11,2318,20210303,20220630
9800441,354.26,430.3,193.35,10.39,6.68,11,2319,20211003,20220630
9801160,989.04,1205.2,204.97,7.62,5.55,11,2329,20210806,20220630
9801201,2215.48,2425.5,278.4,4.1,3.51,11,2331,20210504,20220630
9801249,1782.97,1776.6,259.28,5.93,3.7,11,2332,20210426,20220630
9802102,2275.58,1427.0,419.65,3.56,2.48,11,2340,20210419,20220630
9802152,4477.52,3220.3,396.21,6.63,3.07,11,2341,20210604,20220630
9802243,995.53,1711.5,219.19,6.3,3.57,11,2345,20210415,20220630
9802413,1119.18,1381.1,205.22,8.32,5.18,11,2348,20210415,20220630
9803417,707.07,914.7,191.75,9.17,5.09,11,2357,20210415,20220630
9804825,2969.0,3071.69,251.56,9.52,5.18,11,2366,20210225,20220630
9804837,1267.72,1403.8,216.85,9.91,6.11,11,2367,20210430,20220630
9804851,2984.83,3803.7,182.19,23.52,9.02,11,2368,20210430,20220630
9804875,3279.69,3943.2,194.32,22.71,9.09,11,2369,20210430,20220630
9805453,5117.7,1644.67,659.22,5.91,8.4,11,2376,20210217,20220630
9805477,2580.2,918.84,628.56,6.14,8.47,11,2377,20210216,20220630
9805910,1441.52,1231.6,277.63,12.24,6.59,11,2381,20211203,20220630
9806043,5798.8,1755.9,695.73,5.98,5.87,11,2382,20211103,20220630
9806055,5317.0,1584.9,704.31,5.86,5.95,11,2383,20210503,20220630
9806067,9274.7,2527.7,743.38,6.19,5.96,11,2384,20210503,20220630
9806079,4950.7,1452.03,693.38,5.86,5.94,11,2385,20211103,20220630
9806081,9251.3,2647.5,693.63,6.13,6.01,11,2386,20211103,20220630
9806304,1381.82,1615.3,213.56,8.38,5.49,11,2389,20210426,20220630
9806330,286.37,352.4,205.34,11.5,5.46,11,2390,20210204,20220630
9806665,700.5,949.9,201.09,29.74,10.1,11,2394,20210419,20220630
9806770,2171.98,2245.34,266.53,6.92,4.07,11,2396,20210421,20220630
9806782,465.45,347.3,344.4,6.66,4.13,11,2397,20210904,20220630
9810032,4431.55,2617.0,360.58,17.8,5.8,11,2420,20210419,20220630
9810044,693.78,501.96,340.01,16.4,5.85,11,2421,20210414,20220630
9810757,1259.71,1874.9,198.37,8.47,5.04,11,2426,20210427,20220630
9810769,611.66,880.0,184.96,9.83,5.1,11,2427,20210413,20220630
9810991,19446.5,2768.4,1131.4,7.33,7.53,11,2429,20210428,20220630
9811012,22311.24,3741.1,1082.97,6.91,7.68,11,2431,20210426,20220630
9811048,3132.18,2620.4,306.35,8.5,3.56,11,2432,20210426,20220630
9811517,749.34,956.03,192.74,8.73,4.72,11,2434,20210403,20220630
9811555,2560.05,2208.7,277.58,6.77,4.03,11,2436,20210806,20220630
9811907,794.78,1233.1,249.28,6.02,3.71,11,2437,20210415,20220630
9811919,1278.32,1896.94,192.45,6.18,5.48,11,2438,20210430,20220630
9811921,940.12,902.76,256.53,8.53,5.5,11,2439,20210625,20220630
9812494,1855.6,2033.54,261.21,5.58,4.08,11,2442,20210604,20220630
9812755,2269.02,3111.7,264.13,9.65,4.46,11,2443,20210704,20220630
9814179,1004.28,986.4,255.73,9.25,4.58,11,2451,20210419,20220630
9816581,2334.73,1476.3,427.71,3.19,2.43,11,2464,20210625,20220630
9817509,1610.84,1704.2,214.71,8.39,7.23,11,2474,20210427,20220630
9817511,503.67,750.4,309.52,8.09,4.03,11,2475,20210415,20220630
9817535,2037.26,2275.4,246.25,6.54,4.09,11,2477,20210325,20220630
9817559,411.58,494.3,227.18,11.18,3.99,11,2478,20210430,20220630
9819985,1328.93,1182.3,254.57,8.4,3.86,11,2504,20210706,20220630
9820427,3153.96,3814.4,195.75,24.0,9.94,11,2506,20210428,20220630
9820855,17561.46,3289.56,1025.87,7.21,7.69,11,2508,20210430,20220630
9820908,5933.3,1632.6,689.16,9.27,8.64,11,2509,20210430,20220630
9820910,11585.66,3015.2,704.14,6.15,8.41,11,2510,20210430,20220630
9820922,19558.91,2796.8,1125.89,7.49,7.61,11,2511,20210426,20220630
9820934,2386.43,3537.9,212.77,4.77,3.73,11,2512,20210316,20220630
9820960,1228.49,1129.2,280.56,5.18,3.7,11,2513,20211002,20220630
9820984,1882.85,2185.9,208.76,7.9,5.5,11,2514,20210316,20220630
9821299,672.88,794.12,201.82,16.59,6.4,11,2516,20210904,20220630
9824928,2037.33,2895.4,172.95,15.55,8.7,11,2529,20211202,20220630
9827243,5871.9,4543.1,299.62,41.73,14.1,11,2543,20210426,20220630
9827255,5527.8,3549.86,316.37,43.02,14.1,11,2544,20210517,20220630
9827358,3715.49,1643.64,592.84,2.71,2.16,11,2547,20211105,20220630
9827451,1227.1,1403.48,219.03,11.88,7.8,11,2548,20211203,20220630
9827463,1015.4,1257.86,221.21,16.09,7.78,11,2549,20210413,20220630
9827475,2527.1,2972.3,202.06,19.1,8.05,11,2550,20210422,20220630
9829722,2296.65,2642.2,206.06,18.73,6.96,11,2579,20210427,20220630
9829758,1301.69,1357.3,213.82,15.84,6.34,11,2581,20211003,20220630
9829916,415.16,1035.54,135.36,,9.6,11,2587,20210428,20220630
9830290,2390.3,2474.4,299.3,4.84,3.99,11,2591,20210329,20220630
9831517,1992.81,2337.1,239.12,10.34,5.07,11,2607,20210318,20220630
9832444,969.9,1504.72,176.35,6.53,4.66,11,2616,20210430,20220630
9832456,877.17,1544.3,188.2,5.8,4.68,11,2617,20210415,20220630
9832470,703.72,1195.59,176.1,7.44,4.65,11,2618,20210430,20220630
9832561,1027.5,837.2,276.18,36.87,15.9,11,2622,20211103,20220630
9832573,3037.2,2257.1,299.12,45.0,15.8,11,2623,20210503,20220630
9832638,5261.0,3442.0,304.11,42.71,14.3,11,2626,20210517,20220630
9832640,592.97,666.8,256.77,7.21,3.68,11,2627,20210204,20220630
9832652,650.14,720.8,259.14,5.48,3.68,11,2628,20210224,20220630
9832676,1398.97,1368.7,262.5,5.7,3.66,11,2629,20210215,20220630
9832705,1173.72,1155.39,259.5,5.48,3.7,11,2630,20210216,20220630
9832717,26854.57,4225.8,1123.08,7.02,7.48,11,2631,20210426,20220630
9832729,23898.55,3986.56,1103.27,6.97,7.6,11,2632,20210430,20220630
9834155,2521.17,3020.78,219.8,10.71,4.2,11,2644,20210416,20220630
9835886,1857.3,1235.7,408.54,3.54,2.32,11,2670,20210427,20220630
9835898,3773.36,2180.8,455.89,3.66,2.32,11,2671,20210419,20220630
9836426,1901.66,2098.74,268.83,10.05,3.55,11,2680,20210303,20220630
9836878,5765.79,2652.8,419.17,24.34,15.8,11,2685,20210804,20220630
9836880,7523.2,3312.08,435.37,28.77,15.4,11,2686,20210403,20220630
9836892,1589.67,2249.35,194.39,8.36,4.86,11,2687,20211203,20220630
9836907,388.74,523.7,203.63,7.71,5.22,11,2688,20210513,20220630
9836919,576.94,889.8,184.75,7.66,5.27,11,2689,20210513,20220630
9836921,1053.16,1652.63,200.05,7.85,5.28,11,2690,20210428,20220630
9837004,2392.73,2394.3,265.42,7.53,3.54,11,2691,20210504,20220630
9837286,2829.26,2724.2,288.86,6.91,3.36,11,2692,20210415,20220630
9838008,2071.16,639.9,767.8,7.27,1.96,11,2700,20211204,20220630
9838668,981.34,1150.0,218.07,11.97,7.13,11,2715,20210427,20220630
9838670,2083.11,2722.4,175.43,10.96,7.09,11,2716,20210427,20220630
9839014,4268.43,2549.6,478.67,4.21,2.47,11,2719,20210802,20220630
9839052,955.91,926.6,263.88,5.25,3.66,11,2720,20210430,20220630
9839088,982.92,1219.0,215.33,8.87,5.49,11,2721,20210316,20220630
9840506,1173.26,1101.3,269.15,4.71,3.53,11,2747,20210430,20220630
9840972,1183.68,1036.2,304.55,5.04,3.52,11,2752,20210415,20220630
9841299,815.97,589.3,315.04,6.59,3.43,11,2753,20210804,20220630
9845984,53.08,69.3,212.53,,5.33,11,2787,20210513,20220630
9846160,489.41,624.48,207.07,6.64,5.26,11,2793,20210513,20220630
9846287,998.27,1215.08,251.72,6.03,3.7,11,2795,20210902,20220630
9846316,1593.33,1898.25,207.6,7.7,5.49,11,2796,20210204,20220630
9847140,2244.09,3102.9,174.28,13.4,8.55,11,2800,20210430,20220630
9848077,1768.46,1895.4,250.77,6.79,3.83,11,2807,20210604,20220630
9848089,831.0,1040.7,216.51,4.31,3.83,11,2808,20210604,20220630
9848118,847.56,874.83,248.95,6.99,3.85,11,2809,20210428,20220630
9848120,1220.32,1011.25,315.3,5.94,3.86,11,2810,20210430,20220630
9849564,3288.56,3373.6,326.35,6.65,3.55,11,2826,20210802,20220630
9851347,1747.5,2504.2,218.83,8.81,5.01,11,2840,20210415,20220630
9852212,1371.99,2030.1,176.82,8.29,5.43,11,2859,20210414,20220630
9852664,379.19,574.09,208.76,4.0,3.74,11,2863,20210430,20220630
9852793,895.46,869.33,288.83,6.38,3.53,11,2865,20210203,20220630
9852808,1161.77,964.2,301.41,6.78,3.59,11,2866,20210330,20220630
9853618,1239.39,1577.96,231.43,4.32,3.64,11,2885,20210419,20220630
9853620,3069.97,4386.82,270.51,6.82,3.71,11,2886,20210802,20220630
9853632,2185.2,2212.6,242.21,5.87,3.74,11,2887,20210427,20220630
9853711,1128.2,669.85,442.52,4.25,2.29,11,2888,20210219,20220630
9855458,569.63,809.5,191.94,5.34,4.51,11,2904,20210422,20220630
9855484,3914.65,1538.9,642.59,2.54,2.02,11,2906,20211204,20220630
9855563,903.8,824.62,281.54,4.86,3.62,11,2910,20211105,20220630
9856268,1522.98,1631.0,235.51,5.07,3.47,11,2918,20210422,20220630
9856270,639.07,629.6,239.09,7.4,3.51,11,2919,20210419,20220630
9856282,925.21,923.3,250.18,64.06,3.49,11,2920,20210422,20220630
9856555,2309.7,1401.5,437.88,6.23,2.98,11,2923,20210604,20220630
9857212,3133.19,2715.75,298.27,8.99,4.08,11,2927,20210217,20220630
9857224,2641.36,2745.15,257.83,12.22,4.21,11,2928,20211002,20220630
9857236,3452.6,3403.27,261.98,9.17,4.23,11,2929,20211202,20220630
9857248,4218.32,4122.5,271.32,11.79,4.17,11,2930,20211202,20220630
9859296,1090.17,1126.3,290.73,7.1,3.33,11,2946,20210604,20220630
9860192,1462.1,1714.2,215.38,13.47,7.74,11,2950,20210415,20220630
9860207,1375.9,1588.4,210.4,14.06,7.79,11,2951,20210430,20220630
9860544,2651.08,3364.47,253.45,4.53,3.43,11,2955,20210202,20220630
9860594,1467.61,1409.8,261.88,5.53,3.64,11,2957,20210414,20220630
9860659,873.79,874.4,261.85,6.11,3.69,11,2958,20210219,20220630
9860685,726.14,713.3,279.43,5.17,3.63,11,2959,20210413,20220630
9860740,740.79,804.8,225.43,4.85,3.7,11,2960,20210426,20220630
9860817,939.8,982.53,245.0,7.44,4.1,11,2961,20210604,20220630
9861213,1785.52,2141.1,237.17,15.47,5.06,11,2962,20210330,20220630
9863792,1012.84,1072.0,244.36,5.3,3.49,11,2973,20210420,20220630
9863821,547.93,629.6,231.58,4.21,3.45,11,2974,20210427,20220630
9866031,637.22,684.6,261.07,6.39,3.92,11,2987,20210317,20220630
9866172,937.85,970.5,227.92,7.04,3.54,11,2988,20210415,20220630
9866627,2436.96,2318.8,256.7,5.15,3.61,11,2990,20210430,20220630
9866641,722.54,1098.1,180.6,7.58,5.45,11,2991,20210127,20220630
9866653,988.29,1463.2,177.52,9.1,5.48,11,2992,20210426,20220630
9868443,2876.98,4006.1,194.44,7.95,5.45,11,3011,20210216,20220630
9869588,2185.19,2126.5,263.79,5.49,3.85,11,3015,20210430,20220630
9869590,1489.71,1457.2,260.12,5.82,3.86,11,3016,20210414,20220630
9870161,2844.64,2104.4,413.25,5.78,2.43,11,3017,20210727,20220630
9871191,824.17,865.9,307.22,6.6,3.5,11,3023,20210426,20220630
9871206,1882.94,1483.8,329.05,6.91,3.52,11,3024,20210426,20220630
9871799,1346.83,752.14,431.94,3.18,2.5,11,3026,20210129,20220630
9874284,1326.68,1438.5,240.38,4.84,3.68,11,3042,20211003,20220630
9874557,1638.22,1661.05,260.89,5.45,3.83,11,3043,20210423,20220630
9874997,1652.3,1713.9,258.7,6.11,3.59,11,3045,20210804,20220630
9875006,799.98,633.97,342.9,13.93,3.58,11,3046,20210413,20220630
9875018,994.81,805.9,288.25,5.23,3.57,11,3047,20210604,20220630
9875020,1018.64,783.9,295.09,9.49,3.57,11,3048,20210416,20220630
9875094,957.46,975.6,235.39,4.81,3.67,11,3049,20210504,20220630
9875109,457.53,757.54,163.13,7.91,5.07,11,3050,20210226,20220630
9875147,508.51,517.1,270.96,4.81,3.3,11,3051,20210426,20220630
9875721,1443.37,2603.7,245.86,8.24,5.17,11,3053,20210430,20220630
9875733,623.72,527.4,301.72,6.55,3.96,11,3054,20210415,20220630
9877339,1336.85,1641.8,199.65,7.83,5.15,11,3055,20210324,20220630
9878838,1686.0,306.5,1398.75,5.24,2.17,11,3062,20210413,20220630
9880362,675.5,596.95,244.95,11.0,3.87,11,3063,20210531,20220630
9881378,1044.51,1141.9,242.13,5.71,3.92,11,3064,20210430,20220630
9882401,1302.56,1192.9,289.71,7.45,4.59,11,3066,20210430,20220630
9882413,1904.88,1751.0,286.18,8.01,4.5,11,3067,20210430,20220630
9883053,488.5,875.25,141.6,6.54,5.12,11,3068,20210302,20220630
9883065,232.9,472.0,145.52,4.86,5.14,11,3069,20210218,20220630
9890549,548.41,564.0,210.77,15.84,9.91,11,3078,20210430,20220630
9891012,405.62,616.6,197.26,17.2,5.15,11,3079,20210428,20220630
9893266,787.35,1101.5,218.71,4.91,3.49,11,3080,20210326,20220630
9897561,868.68,844.5,254.73,5.6,3.84,11,3081,20210415,20220630
9296119,548.4,717.0,311.18,17.16,6.18,7,71,20210629,20220630
9314844,3471.55,3019.65,385.45,26.3,6.18,7,93,20210430,20220630
9314856,4253.71,3731.73,397.58,17.5,6.18,7,94,20210430,20220630
9314868,3371.34,3273.1,392.17,23.85,6.18,7,95,20210430,20220630
9364526,2681.23,5069.05,186.69,,12.03,7,131,20210723,20220630
9629562,2920.66,2805.7,304.14,11.94,5.39,7,372,20210426,20220630
9636967,8368.06,1584.1,1945.26,,7.88,7,397,20210522,20220630
9645396,7299.0,5465.0,320.25,637.91,11.96,7,400,20210728,20220630
9669653,4247.45,4390.0,290.62,15.67,5.36,7,489,20210423,20220630
9669665,5125.12,4394.0,316.63,18.17,5.36,7,490,20210423,20220630
9670573,11132.25,3695.88,553.23,,8.27,7,493,20210422,20220630
9670585,12596.8,4452.0,541.03,,8.21,7,494,20210422,20220630
9670597,12879.4,4433.6,557.38,,7.73,7,495,20210422,20220630
9670602,12406.46,4226.7,557.53,,8.2,7,496,20210422,20220630
9670614,13176.4,4509.5,555.84,,7.76,7,497,20210422,20220630
9673824,572.97,599.0,237.43,8.99,3.24,7,514,20210427,20220630
9673836,473.6,496.0,251.83,5.18,3.26,7,515,20210428,20220630
9674713,3634.9,3548.0,262.73,116.35,4.47,7,522,20210423,20220630
9674725,1593.5,1509.0,260.85,14.97,4.75,7,523,20210423,20220630
9680724,9532.89,4152.6,430.83,,7.54,7,539,20210429,20220630
9681845,1674.7,1951.0,250.19,9.11,4.19,7,548,20210423,20220630
9681857,1250.17,1837.0,252.04,8.12,4.29,7,549,20210423,20220630
9686900,14580.04,4203.0,662.18,14.26,11.03,7,599,20210424,20220630
9686912,13969.28,4059.0,641.72,13.31,11.03,7,600,20210425,20220630
9688635,1767.86,1832.0,280.93,5.81,3.97,7,617,20210426,20220630
9693056,2227.4,1361.0,426.46,6.81,2.78,7,669,20210426,20220630
9693068,2957.95,2448.18,379.85,12.41,2.63,7,670,20210426,20220630
9693070,3949.28,3355.97,353.05,7.64,2.73,7,671,20210428,20220630
9694921,1955.35,1681.1,310.25,4.9,3.28,7,696,20210306,20220630
9694945,2801.8,2506.6,298.74,7.39,3.34,7,697,20210306,20220630
9696254,1680.13,1725.0,258.55,16.69,4.2,7,704,20210423,20220630
9698800,0.0,0.0,,,3.92,7,746,20211105,20220630
9698941,1370.84,1651.2,250.41,6.37,3.99,7,749,20210426,20220630
9698953,923.26,1013.97,251.8,5.76,3.97,7,750,20210426,20220630
9699177,586.81,715.0,221.03,9.93,3.66,7,751,20210423,20220630
9699440,1995.28,2160.0,254.13,6.47,4.93,7,757,20210427,20220630
9699892,930.52,949.3,265.39,5.89,4.07,7,765,20210427,20220630
9703514,471.99,512.93,295.49,9.79,3.89,7,822,20210414,20220630
9707742,2841.3,3491.0,229.36,7.06,4.77,7,901,20210423,20220630
9707754,1522.62,1848.0,238.43,11.66,4.73,7,902,20210423,20220630
9710220,8986.36,2593.0,749.06,10.42,9.82,7,962,20210425,20220630
9710232,8118.36,2341.0,723.48,13.42,9.66,7,963,20210424,20220630
9711133,1350.53,1605.36,280.33,6.37,3.53,7,972,20210527,20220630
9711468,950.18,1097.3,359.73,5.18,2.89,7,979,20210426,20220630
9714733,274.1,317.0,241.18,5.79,3.9,7,1033,20210428,20220630
9717266,4723.08,4402.0,334.98,21.01,5.09,7,1055,20210423,20220630
9717278,4546.34,3983.0,327.46,17.14,5.13,7,1056,20210423,20220630
9717280,3298.5,3174.0,331.76,16.29,5.37,7,1057,20210423,20220630
9718698,2694.79,2624.86,275.96,7.79,3.62,7,1076,20210414,20220630
9721748,2154.4,2242.9,307.65,20.89,8.98,7,1146,20210428,20220630
9721750,3183.3,3269.07,262.6,19.06,8.98,7,1147,20210428,20220630
9723289,3958.1,4954.3,330.03,18.45,4.81,7,1184,20210428,20220630
9723291,4387.89,5423.18,315.76,16.71,4.72,7,1185,20210428,20220630
9724738,10451.59,4500.9,417.61,,8.26,7,1217,20210429,20220630
9728239,3076.87,2485.4,419.04,5.44,2.89,7,1302,20210428,20220630
9728241,5726.78,4995.3,356.07,8.15,2.86,7,1303,20210428,20220630
9736169,1170.16,1340.43,288.29,8.58,3.91,7,1427,20210414,20220630
9737589,2328.04,1725.94,360.36,8.26,3.53,7,1455,20210414,20220630
9739563,2825.88,2891.05,298.19,4.32,3.49,7,1487,20210527,20220630
9740586,577.8,729.0,240.98,7.07,4.39,7,1501,20210423,20220630
9744752,1349.33,2107.0,181.64,6.81,5.69,7,1568,20210429,20220630
9754903,1513.98,2745.55,186.77,6.64,4.88,7,1715,20210527,20220630
9754915,475.87,898.05,186.62,7.71,4.88,7,1716,20210527,20220630
9754927,701.28,1396.35,164.13,5.99,4.82,7,1717,20210527,20220630
9759795,3858.43,3350.62,349.99,5.39,3.06,7,1778,20210426,20220630
9759800,3808.48,2910.12,424.52,6.31,2.99,7,1779,20210426,20220630
9763033,1382.1,1290.27,246.36,23.32,7.5,7,1815,20210323,20220630
9763045,1353.55,1172.72,283.85,21.19,7.4,7,1816,20210804,20220630
9765017,1529.93,1168.4,382.22,4.72,3.01,7,1829,20210426,20220630
9765029,4688.47,3979.15,407.89,8.51,3.01,7,1830,20210426,20220630
9767314,0.0,0.0,,,4.79,7,1857,20211105,20220630
9767326,318.5,454.0,193.64,7.63,4.94,7,1858,20211105,20220630
9773753,5405.31,4822.27,387.04,6.63,3.1,7,1922,20210426,20220630
